game_id,timestamp,deck_name,opponent,game_won,game_result_reason,player_commander,opponent_commander
17da78fd-76e3-43cf-98c2-d989a4804179,2025-04-14 13:35:47.006,You've Got Gnomes,Davidddot,False,ResultReason_Game,"Anim Pakal, Thousandth Moon","Jodah, the Unifier"
0e9b09af-c38c-4943-ae1d-6101ed612df9,2025-04-14 13:44:00.699,You've Got Gnomes,Gears of RAAR,True,ResultReason_Game,"Anim Pakal, Thousandth Moon","Ral, Crackling Wit"
0dedb30d-e049-42d0-8292-98061350512a,2025-04-14 13:47:55.252,You've Got Gnomes,beryleo,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon",58335
72212903-55bf-4d9b-b4b7-c489e77706ec,2025-04-14 19:27:27.006,You've Got Gnomes,ohbaba,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Atraxa, Praetors' Voice"
aa15712f-3f93-43cd-947e-70503f18a237,2025-04-14 19:29:07.439,You've Got Gnomes,donnytsunami,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Atraxa, Praetors' Voice"
f15e746c-d38b-44af-9f53-5f8302def328,2025-04-14 19:32:44.471,You've Got Gnomes,ThatGrimGuy,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon",91502
ad4b43f6-f287-4227-97d2-6bb6471dd315,2025-04-14 19:37:06.580,You've Got Gnomes,RubberDucky,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon",58335
0381e21d-c0b5-4eac-95aa-2782bae40798,2025-04-14 19:43:52.610,You've Got Gnomes,Darkleaf,False,ResultReason_Game,"Anim Pakal, Thousandth Moon","Miirym, Sentinel Wyrm"
68e69d64-5892-4836-a43f-9827e8d63509,2025-04-14 19:52:06.082,You've Got Gnomes,Witcher41,False,ResultReason_Game,"Anim Pakal, Thousandth Moon",95526
d4ebe867-a278-4030-90f6-7bf26a72fcb7,2025-04-14 19:58:07.910,You've Got Gnomes,mehsmeagol87,True,ResultReason_Game,"Anim Pakal, Thousandth Moon",95516
24c593ad-bc84-4570-b316-bd8c0d0b0821,2025-04-14 20:04:12.420,You've Got Gnomes,CannoliSenpai,False,ResultReason_Concede,"Anim Pakal, Thousandth Moon",84191
2d8763ff-ab2c-4c9b-8b79-320e636e8ec4,2025-04-14 20:10:36.800,You've Got Gnomes,Sansuy,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Malcolm, Alluring Scoundrel"
1b669926-d659-43c5-980f-f45506a7ee28,2025-04-14 20:13:24.565,You've Got Gnomes,Copper,False,ResultReason_Concede,"Anim Pakal, Thousandth Moon",95526
a811247e-6aa4-4ddb-86c6-ef607e994b9a,2025-04-14 20:17:22.248,You've Got Gnomes,K-C-N,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Tajic, Legion's Valor"
6f61b802-d943-4013-aa61-6104a3d1bf2b,2025-04-14 20:22:45.629,You've Got Gnomes,Armas616,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Omnath, Locus of All"
53f27815-f605-48fa-aded-777a550a2071,2025-04-15 17:54:48.581,You've Got Gnomes,Artemisthmus,False,ResultReason_Game,"Anim Pakal, Thousandth Moon","Gisa, the Hellraiser"
492e9545-6e71-4b46-99e7-e1aba31a9e1f,2025-04-15 18:04:30.310,You've Got Gnomes,Chandra's Keeper,False,ResultReason_Game,"Anim Pakal, Thousandth Moon",95516
642e0b4e-ab9c-4182-98fc-9c4ef0affc81,2025-04-15 18:06:19.264,You've Got Gnomes,ManicMatt,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon",Liliana of the Veil
57d9f205-2cb0-49df-ac86-383d33a05967,2025-04-15 18:15:48.496,You've Got Gnomes,lord jore,False,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Narset, Enlightened Master"
12630cc2-4192-49d0-9bb4-a7c0a74d5790,2025-04-15 18:22:15.849,You've Got Gnomes,HTG,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","A-Omnath, Locus of Creation"
84bd994a-52c3-4106-a9f9-486986d5cc7d,2025-04-15 20:14:02.732,You've Got Gnomes,Havona,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon",95516
5e93aa2c-a848-4022-99ff-faae3684cbf7,2025-04-15 20:25:54.545,You've Got Gnomes,Ghost,False,ResultReason_Game,"Anim Pakal, Thousandth Moon",Amalia Benavides Aguirre
0e7820a9-9491-4f81-9843-d25ad0dac3b2,2025-04-15 20:31:26.630,You've Got Gnomes,KDorau21,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Anim Pakal, Thousandth Moon"
3895f559-b476-467c-af9d-7e59f4f2a81f,2025-04-15 20:34:49.739,You've Got Gnomes,Hafring,True,ResultReason_Game,"Anim Pakal, Thousandth Moon",Sarkhan Unbroken
c088760e-9978-4d33-83d5-3e72d2c2ecae,2025-04-15 20:48:03.023,You've Got Gnomes,Dio Fabio,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Etali, Primal Conqueror // Etali, Primal Sickness"
00be78d7-5d02-466d-aa5b-0a9f803f388d,2025-04-15 20:52:14.875,Tasha's Hideous Laughter,PoIarBaer,True,ResultReason_Timeout,"Alesha, Who Laughs at Fate",95516
b37656c0-4514-40a4-9f03-3b2aeeac5932,2025-04-15 21:01:24.155,Tasha's Hideous Laughter,Dirgon,True,ResultReason_Game,"Alesha, Who Laughs at Fate",95726
c14b170d-0f42-42bb-acd6-cc0830d30f5b,2025-04-15 21:08:00.031,Tasha's Hideous Laughter,Nostratu,True,ResultReason_Game,"Alesha, Who Laughs at Fate","Bristly Bill, Spine Sower"
2e431ef7-f741-4000-a241-abc99443cdac,2025-04-16 18:00:01.827,Tasha's Hideous Laughter,twaddledee,True,ResultReason_Concede,"Alesha, Who Laughs at Fate","Ulamog, the Defiler"
5ff55adb-8c61-4dcc-b378-a0bcfcde376a,2025-04-16 18:08:08.190,Tasha's Hideous Laughter,Sasuun,False,ResultReason_Concede,"Alesha, Who Laughs at Fate",95765
c7467219-f251-44ed-892d-b4eac131ae34,2025-04-16 21:59:53.772,Tasha's Hideous Laughter,Dhakungfu,False,ResultReason_Game,"Alesha, Who Laughs at Fate","Gonti, Canny Acquisitor"
6f5af9ff-519b-4d20-8e09-38c80b523c3d,2025-04-16 22:04:12.463,Tasha's Hideous Laughter,Sano Hirratus,True,ResultReason_Concede,"Alesha, Who Laughs at Fate","Kumena, Tyrant of Orazca"
bf3b0e3e-27b9-4e63-b63b-d7c69963d8ea,2025-04-16 22:20:43.942,Tasha's Hideous Laughter,Deft621,False,ResultReason_Concede,"Alesha, Who Laughs at Fate",Niv-Mizzet Reborn
5225ce92-da2d-4813-9a00-986453dcc411,2025-04-16 22:24:12.848,Tasha's Hideous Laughter,RatKing,True,ResultReason_Concede,"Alesha, Who Laughs at Fate","Nashi, Searcher in the Dark"
f84a1f13-fe0b-4c4c-9132-5ec1858c5d8c,2025-04-16 22:30:34.660,Tasha's Hideous Laughter,pofahl1219,False,ResultReason_Game,"Alesha, Who Laughs at Fate","Delina, Wild Mage"
79b7354c-7293-4aa1-becc-def3bcd86b3c,2025-04-16 22:44:24.174,Tasha's Hideous Laughter,GnarlyReign,True,ResultReason_Concede,"Alesha, Who Laughs at Fate",95726
1dc50935-581a-4d2f-8fcf-f62a88e50586,2025-04-16 22:50:29.861,You've Got Gnomes,magicaro6678,True,ResultReason_Game,"Anim Pakal, Thousandth Moon","Koth, Fire of Resistance"
4ece80e1-b1e3-43e8-9009-d0b3d00223a2,2025-04-16 22:56:24.263,You've Got Gnomes,Cptinsano1,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon",95516
8fc3bc49-61de-4a0e-b123-e9e66d88383b,2025-04-17 17:07:34.325,Tasha's Hideous Laughter,captnalbal,True,ResultReason_Concede,"Alesha, Who Laughs at Fate","Inti, Seneschal of the Sun"
c2573e01-14bb-46b6-a995-5d9ac432e675,2025-04-17 17:17:11.968,Tasha's Hideous Laughter,TinyHandRacoonMan,False,ResultReason_Game,"Alesha, Who Laughs at Fate","Kalain, Reclusive Painter"
20570055-f03f-43bd-8a16-cd8f15467f4b,2025-04-17 17:20:52.522,Tasha's Hideous Laughter,Found,False,ResultReason_Concede,"Alesha, Who Laughs at Fate",95526
93a33557-aed3-4068-bc9d-5838c200a624,2025-04-17 17:24:44.442,You've Got Gnomes,Sieq,True,ResultReason_Game,"Anim Pakal, Thousandth Moon","Etali, Primal Conqueror // Etali, Primal Sickness"
ded2efc2-5b03-431b-9e2d-74e8864c0571,2025-04-17 17:29:57.314,You've Got Gnomes,KhyronDarkstar,False,ResultReason_Game,"Anim Pakal, Thousandth Moon","Ragavan, Nimble Pilferer"
549c3dd5-9812-4820-aea4-0f09bd57302c,2025-04-17 17:39:02.853,You've Got Gnomes,skmagiik,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Kambal, Profiteering Mayor"
d967796b-9237-4e2b-b2b5-437d66f987f3,2025-04-17 17:47:21.866,You've Got Gnomes,simoseka-kun,True,ResultReason_Game,"Anim Pakal, Thousandth Moon","Kinnan, Bonder Prodigy"
2941d783-5761-4f9d-a998-5ac07435cf36,2025-04-17 21:27:51.695,You've Got Gnomes,MufasaMSR,False,ResultReason_Concede,"Anim Pakal, Thousandth Moon",95516
1531e94c-ed73-4a05-bdf4-38c81493096c,2025-04-17 21:32:10.948,You've Got Gnomes,ComicbookJon,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","A-Queza, Augur of Agonies"
8c153e92-ce2f-40ba-82b9-d1cec7854e9b,2025-04-17 21:37:37.007,You've Got Gnomes,DarthKnight59,False,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Tajic, Legion's Valor"
3078e871-57ef-476c-93de-d1e3976517c9,2025-04-17 21:45:23.398,You've Got Gnomes,j_tomb,False,ResultReason_Game,"Anim Pakal, Thousandth Moon","Tajic, Legion's Valor"
286bb856-37cd-4bcc-b7ae-e2072052cdc8,2025-04-17 21:50:40.313,You've Got Gnomes,Bambi2233,False,ResultReason_Game,"Anim Pakal, Thousandth Moon","Anim Pakal, Thousandth Moon"
edd43321-8371-4369-b0ab-e7c9829fc411,2025-04-17 21:54:16.298,You've Got Gnomes,fen01,True,ResultReason_Game,"Anim Pakal, Thousandth Moon","Etali, Primal Conqueror // Etali, Primal Sickness"
8264bcec-6534-4850-84c4-ac9fb6eab8bf,2025-04-17 22:12:15.262,Tasha's Hideous Laughter,luckyscratchticket,True,ResultReason_Concede,"Alesha, Who Laughs at Fate","Aatchik, Emerald Radian"
6b3292d9-77b8-48b4-8ebf-ef2ddc7c6233,2025-04-17 22:16:07.607,Tasha's Hideous Laughter,RwC,True,ResultReason_Concede,"Alesha, Who Laughs at Fate",The Necrobloom
97affc30-c8b3-4d4d-bcad-e89a4d6662af,2025-04-17 22:27:06.069,Tasha's Hideous Laughter,majorjohn,True,ResultReason_Concede,"Alesha, Who Laughs at Fate",95726
9628a825-86a6-48d0-9f85-e9ee5ed23888,2025-04-18 17:20:47.784,You've Got Gnomes,J.B.H.,True,ResultReason_Game,"Anim Pakal, Thousandth Moon",95516
c8477d7d-0106-4f4b-a6e6-c21ee728fb56,2025-04-18 17:28:43.429,Roommates with Benefits,Tiriaq,True,ResultReason_Game,"Halana and Alena, Partners","Jadar, Ghoulcaller of Nephalia"
2061efb0-b045-4fc3-8823-b4c25cda4cec,2025-04-18 17:34:49.873,Roommates with Benefits,Syzygy Jones,True,ResultReason_Concede,"Halana and Alena, Partners","Alesha, Who Smiles at Death"
90c15666-a957-4a74-bf19-18977de8e72d,2025-04-18 17:42:23.669,Roommates with Benefits,FuneralPortrait,True,ResultReason_Concede,"Halana and Alena, Partners","Gix, Yawgmoth Praetor"
aad855f9-aadb-4d61-9200-37fe202b07ad,2025-04-18 17:47:39.646,Roommates with Benefits,Noodle,True,ResultReason_Concede,"Halana and Alena, Partners","Heliod, Sun-Crowned"
b86a2653-086f-4eea-8337-8c93c4167fe1,2025-04-18 17:54:35.048,Roommates with Benefits,pru,True,ResultReason_Concede,"Halana and Alena, Partners","Ajani, Nacatl Pariah // Ajani, Nacatl Avenger"
35468722-a757-4a6c-aa75-78241e0c488f,2025-04-18 18:02:09.744,Roommates with Benefits,Travatron,True,ResultReason_Game,"Halana and Alena, Partners","Raphael, Fiendish Savior"
232ce3dc-040f-41b3-8cef-7e1547b6d66f,2025-04-18 22:19:58.959,Roommates with Benefits,...,True,ResultReason_Concede,"Halana and Alena, Partners","Etali, Primal Conqueror // Etali, Primal Sickness"
88be8183-950a-464d-80e0-f2e48882d788,2025-04-18 22:32:26.954,You've Got Gnomes,anautikus,False,ResultReason_Game,"Anim Pakal, Thousandth Moon","Frodo, Sauron's Bane"
a0b2e15f-a277-4815-b115-820450ad293b,2025-04-18 22:44:13.949,You've Got Gnomes,Lordofillusions,True,ResultReason_Game,"Anim Pakal, Thousandth Moon","Anim Pakal, Thousandth Moon"
d4444e70-1e3c-41f1-b033-bb9a6891f8a8,2025-04-18 22:53:09.481,You've Got Gnomes,amosca,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon",Zurgo Helmsmasher
c0158908-1747-4e3e-a70b-2e3447c78514,2025-04-18 22:54:41.049,You've Got Gnomes,VEKTA99,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon",Radagast the Brown
2dc0390d-6551-4150-ac59-235fb28eb707,2025-04-18 22:57:06.845,You've Got Gnomes,Clampounder,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Etali, Primal Conqueror // Etali, Primal Sickness"
7e90016b-8b1d-4a31-b0dc-2f4cb62e31d9,2025-04-18 23:04:24.967,You've Got Gnomes,ChadW,False,ResultReason_Concede,"Anim Pakal, Thousandth Moon",90302
898e23f1-6863-43e4-8b25-757e20b37fac,2025-04-18 23:11:35.217,You've Got Gnomes,LeviGZ,False,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Ajani, Strength of the Pride"
f0f74120-d2b2-4e62-9a59-990e07c19230,2025-04-18 23:22:14.819,You've Got Gnomes,Acererak,False,ResultReason_Concede,"Anim Pakal, Thousandth Moon",Sol'Kanar the Tainted
b4df59ec-7e44-49d0-9dd6-07938aa9ad79,2025-04-18 23:25:12.987,You've Got Gnomes,Rasmordace,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon",95760
0bba4469-d8ba-4854-8446-efe51c4be172,2025-04-18 23:31:53.355,You've Got Gnomes,Gears of RAAR,True,ResultReason_Game,"Anim Pakal, Thousandth Moon","Ral, Crackling Wit"
16f96928-ccf8-41ae-b33b-4805de94c6c4,2025-04-19 15:25:20.572,Roommates with Benefits,Yrk00n,True,ResultReason_Game,"Halana and Alena, Partners",95516
e566f07f-ef91-4b0b-980d-35ac300f7f27,2025-04-19 15:35:22.369,Roommates with Benefits,selfsounds,True,ResultReason_Game,"Halana and Alena, Partners","Ral, Crackling Wit"
2530515b-a2e8-42c5-a3ec-0299cb66d601,2025-04-19 15:49:03.171,You've Got Gnomes,IronWaffles,False,ResultReason_Game,"Anim Pakal, Thousandth Moon","Valki, God of Lies // Tibalt, Cosmic Impostor"
87a860ed-48d6-4702-8747-ef16e4bcbd49,2025-04-19 15:59:04.160,You've Got Gnomes,Serenissimo,False,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Esika, God of the Tree // The Prismatic Bridge"
cfc385ca-63ad-46f8-b3ff-7fa812c95ea2,2025-04-19 16:02:28.822,You've Got Gnomes,daniel564034,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Skithiryx, the Blight Dragon"
d8fcdbb7-d7ef-42c9-8397-0d4d0ca206a1,2025-04-19 16:20:50.135,You've Got Gnomes,Marilla77,False,ResultReason_Game,"Anim Pakal, Thousandth Moon","Emry, Lurker of the Loch"
530718d7-b2c6-4a7c-ad4c-518fdac6475a,2025-04-19 16:25:20.383,You've Got Gnomes,grimfullmetal,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Goreclaw, Terror of Qal Sisma"
9c62b12b-afd2-4538-bc1e-88279c58741d,2025-04-19 16:37:14.730,You've Got Gnomes,henriqueferraz,True,ResultReason_Game,"Anim Pakal, Thousandth Moon","Esika, God of the Tree // The Prismatic Bridge"
ce88541a-e084-44c5-b9e9-e872bfe74b7a,2025-04-19 21:49:47.138,You've Got Gnomes,BagualDOSPampasBR,False,ResultReason_Force,,
58ccf0f4-2bbc-4f81-a5fa-b6de253f9d97,2025-04-19 22:00:38.614,You've Got Gnomes,LurkingTaco,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Nicol Bolas, God-Pharaoh"
9fb6e25e-3485-466f-8dfb-7f976b90969e,2025-04-19 22:05:47.230,You've Got Gnomes,bitter6290,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon",Niv-Mizzet Reborn
f7db9c4a-6571-4419-9882-c9b8bc21478a,2025-04-19 22:17:46.984,You've Got Gnomes,TotoAM,True,ResultReason_Game,"Anim Pakal, Thousandth Moon","Nicol Bolas, Dragon-God"
e15f4876-a256-4cae-853a-38a54bd7b61d,2025-04-23 21:10:58.860,You've Got Gnomes,EdLord,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Tajic, Legion's Valor"
cc2cb634-c0bf-4159-9d25-8a1e6ee82686,2025-04-23 21:15:18.596,You've Got Gnomes,NGzee,True,ResultReason_Game,"Anim Pakal, Thousandth Moon",95516
efb8c7c0-949a-4a76-9de3-dcde5eb671d2,2025-04-23 21:19:19.568,You've Got Gnomes,Carachota,True,ResultReason_Game,"Anim Pakal, Thousandth Moon","Etali, Primal Conqueror // Etali, Primal Sickness"
307cb831-fc31-4fb2-8751-3a9cc86b76c2,2025-04-23 21:26:34.467,You've Got Gnomes,Eder,False,ResultReason_Game,"Anim Pakal, Thousandth Moon","Garruk, Cursed Huntsman"
aed9e500-12a7-4998-83d3-26e8a7b1bed9,2025-04-23 21:29:03.463,You've Got Gnomes,Zombaco,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Nicol Bolas, Dragon-God"
455baa2b-4f0c-4574-8a4b-30db1840b280,2025-04-23 21:31:21.144,You've Got Gnomes,Jaded3tErnAL1,True,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Niv-Mizzet, Parun"
bf835b3d-d445-4d3e-9cde-3bb843ee503c,2025-04-23 21:37:03.131,You've Got Gnomes,...,False,ResultReason_Game,"Anim Pakal, Thousandth Moon","Etali, Primal Conqueror // Etali, Primal Sickness"
24d2dcff-2a80-4d26-a8d0-7752178e4e7b,2025-04-23 21:42:01.048,Roommates with Benefits,LemonLobotomist,True,ResultReason_Game,"Halana and Alena, Partners","Tamiyo, Field Researcher"
52e3e47f-27d9-4a5b-875a-9f88539b820e,2025-04-23 21:47:35.382,Roommates with Benefits,panda_213,True,ResultReason_Concede,"Halana and Alena, Partners",95516
dbc7409e-e0ec-4f96-85b9-43af92d89b53,2025-04-23 21:55:37.578,Tasha's Hideous Laughter,xavier3029,False,ResultReason_Concede,"Alesha, Who Laughs at Fate",95726
e00da353-187a-4b9c-9425-36238592a571,2025-04-23 22:02:07.663,Tasha's Hideous Laughter,Tochland,True,ResultReason_Concede,"Alesha, Who Laughs at Fate","Finneas, Ace Archer"
20c85c58-aa43-4dbb-b1b4-1a6e7deecd41,2025-04-23 22:08:01.427,Tasha's Hideous Laughter,McDouffy,False,ResultReason_Game,"Alesha, Who Laughs at Fate","Elas il-Kor, Sadistic Pilgrim"
3938aaf0-900f-4984-99c9-764ba6820e3d,2025-04-23 22:09:57.288,Tasha's Hideous Laughter,1.21Giggawatts,True,ResultReason_Concede,"Alesha, Who Laughs at Fate","Athreos, God of Passage"
09269a57-d827-4fe6-b413-f55230586f8b,2025-04-23 22:24:33.715,Tasha's Hideous Laughter,Smoolz,False,ResultReason_Game,"Alesha, Who Laughs at Fate","Tomik, Wielder of Law"
feded9aa-30d5-4088-b6a6-cd4247227a68,2025-04-27 22:11:03.552,You've Got Gnomes,Dmseky,True,ResultReason_Game,"Anim Pakal, Thousandth Moon","Kinnan, Bonder Prodigy"
bedd28cb-e872-4bfb-9706-4a459969772e,2025-04-27 22:17:32.033,You've Got Gnomes,DruidsDogma,False,ResultReason_Game,"Anim Pakal, Thousandth Moon","Etali, Primal Conqueror // Etali, Primal Sickness"
3eeb9537-26df-486d-92e7-1527bb914bd9,2025-04-27 22:20:42.589,You've Got Gnomes,Tremz,False,ResultReason_Concede,"Anim Pakal, Thousandth Moon","Eladamri, Korvecdal"
b20a409b-b887-491e-96bf-7c73e07ecf2a,2025-04-27 22:29:45.036,You've Got Gnomes,Stormyfuture,False,ResultReason_Game,"Anim Pakal, Thousandth Moon","Sythis, Harvest's Hand"
3691ce82-5761-43e5-9e8e-cb99b54ab04c,2025-04-27 22:36:10.147,You've Got Gnomes,TheGreatBilliardo,True,ResultReason_Game,"Anim Pakal, Thousandth Moon","Gix, Yawgmoth Praetor"
068b4c0d-9428-46b3-b64b-8a9f8346b7de,2025-04-27 22:43:51.917,Huge Tracts of Land Redux (2),Dinko,True,ResultReason_Concede,"Tatyova, Benthic Druid","Aatchik, Emerald Radian"
cd91a232-bece-41d3-897e-85940afa1c3d,2025-04-27 22:47:48.852,Huge Tracts of Land Redux (2),kassover,True,ResultReason_Timeout,"Tatyova, Benthic Druid","Rocco, Cabaretti Caterer"
87e04b03-1f21-4007-b189-896f487acbc3,2025-04-27 23:02:31.118,Huge Tracts of Land Redux (2),Joven Hood,True,ResultReason_Game,"Tatyova, Benthic Druid","Sram, Senior Edificer"
970a7fff-d81a-47ae-8f2c-8de92613db66,2025-04-27 23:07:34.548,Huge Tracts of Land Redux (2),Rrhino,False,ResultReason_Concede,"Tatyova, Benthic Druid",Liliana of the Dark Realms
